Source,Target,Weight
6282,15140,1
6283,7685,1
6283,12348,1
6283,13467,1
6284,6770,1
6284,10584,1
6284,10945,1
6284,11013,1
6284,13029,1
6284,13718,1
6284,14595,1
6285,6831,1
6285,7488,1
6285,7543,1
6285,8009,2
6285,10012,1
6285,10101,1
6285,10105,1
6288,6455,1
6288,10757,1
6289,10020,1
6289,10250,1
6290,10820,1
6292,6921,1
6292,11210,1
6292,12563,1
6293,7256,1
6294,11314,1
6294,12434,1
6295,12548,1
6296,8434,1
6296,15115,1
6297,8078,1
6297,9150,1
6297,10571,1
6297,14839,1
6298,7736,1
6298,12179,1
6298,15283,1
6299,11766,1
6300,7040,1
6300,13149,1
6301,11915,1
6301,11967,1
6302,10056,1
6302,10372,1
6302,12552,1
6303,7294,1
6303,9101,4
6303,9109,2
6303,9810,1
6303,10350,2
6304,8371,1
6305,6612,2
6305,7198,1
6305,8198,1
6305,8922,2
6305,9486,2
6305,14572,2
6306,6441,2
6306,11280,2
6306,11594,1
6306,11974,2
6306,14308,2
6307,9683,1
6307,15132,1
6307,15136,1
6308,12617,1
6308,13063,1
6310,11406,1
6310,12562,1
6310,14423,1
6312,10887,1
6312,11596,1
6312,11763,1
6312,12967,1
6313,7290,1
6313,8279,1
6313,9499,1
6313,9677,1
6313,10017,1
6313,10522,1
6313,13430,1
6313,13996,1
6313,14528,1
6313,14645,1
6314,6727,1
6314,8291,1
6314,11534,1
6314,13052,1
6314,13452,1
6315,8237,1
6315,9584,1
6315,11330,1
6315,11466,1
6315,11631,1
6315,11900,1
6316,8267,1
6316,14883,1
6317,7969,1
6318,10352,1
6319,6357,1
6319,6817,1
6319,7482,1
6319,8294,1
6319,9959,1
6319,11376,1
6319,12255,1
6320,8064,1
6320,12951,1
6322,11198,1
6323,7032,1
6323,8130,1
6325,6971,1
6326,7421,1
6326,11214,1
6326,13455,1
6326,14489,1
6326,15259,1
6327,10763,1
6327,14455,2
6327,14565,2
6328,10643,1
6328,10762,1
6329,9166,1
6329,12007,1
6331,8515,1
6331,9078,1
6332,7049,1
6332,9021,1
6332,13970,1
6333,7505,1
6333,9801,1
6333,12188,1
6333,13436,1
6334,9944,1
6336,8390,1
6336,11073,1
6337,10653,1
6337,11054,1
6338,12791,1
6338,13506,1
6339,9107,1
6341,6397,1
6341,6493,1
6341,12315,1
6341,14477,1
6342,11024,1
6342,11063,2
6342,12676,2
6342,14626,2
6343,9647,1
6344,6712,1
6344,9280,1
6344,9380,1
6344,13208,1
6344,14417,1
6345,6394,1
6345,8911,1
6345,9418,1
6345,10302,1
6345,11351,1
6346,6440,1
6346,12612,1
6347,8670,1
6347,9247,1
6347,9774,1
6347,14173,1
6348,12755,1
6349,8062,1
6351,11162,1
6353,13134,1
6354,10998,1
6355,9645,1
6355,11393,1
6355,12036,1
6356,13743,1
6356,15228,1
6357,6817,1
6357,7482,1
6357,8294,1
6357,9959,1
6357,11376,1
6357,12255,1
6358,10788,1
6358,13024,1
6358,15287,1
6359,10278,1
6360,7425,1
6360,14466,1
6361,9239,1
6362,12570,1
6363,8580,1
6363,12054,1
6364,8567,1
6364,8770,1
6365,14783,1
6366,12913,1
6367,10348,1
6367,10752,1
6368,6439,1
6369,7437,2
6369,12695,1
6370,14345,1
6370,15229,1
6371,12482,1
6371,13735,1
6371,13854,1
6372,6830,1
6373,6825,1
6373,8913,1
6374,7307,1
6374,9681,1
6374,10606,1
6374,11583,1
6374,12103,1
6374,13992,1
6374,14483,1
6376,13731,1
6376,14165,1
6376,14336,1
6377,9591,2
6377,10688,1
6377,11009,1
6377,13336,1
6377,13710,2
6377,14017,1
6377,14174,1
6379,10288,1
6379,11647,1
6379,11824,1
6380,9282,1
6380,9955,1
6380,12184,1
6380,12453,1
6380,13087,1
6380,13206,1
6380,15125,1
6381,13918,1
6383,12222,1
6384,11391,1
6385,7510,1
6386,11485,1
6387,10528,1
6388,8815,1
6389,14228,1
6390,13843,2
6391,7374,1
6392,14740,1
6393,9494,3
6393,10008,3
6393,11107,1
6394,8139,1
6394,8911,1
6394,9418,2
6394,10302,1
6394,10308,1
6394,11076,2
6394,11351,1
6394,13184,1
6394,13483,1
6394,13494,1
6394,13658,1
6394,15293,2
6395,7899,1
6395,8225,1
6395,12488,1
6395,13537,1
6395,14746,1
6396,6618,1
6396,13331,1
6397,6493,1
6397,12315,1
6397,14477,1
6398,13666,5
6398,14128,5
6398,15215,2
6398,15305,5
6401,6519,1
6401,7783,1
6402,12375,1
6403,13437,1
6404,7318,1
6404,13472,1
6404,14182,1
6405,6612,1
6405,12450,1
6406,8160,1
6407,7199,1
6407,10085,1
6407,14817,1
6409,10802,1
6410,6740,1
6410,7211,1
6410,12254,1
6410,13901,1
6410,15147,1
6411,12470,1
6412,9042,1
6412,10263,1
6412,13077,1
6412,14753,1
6413,13481,1
6413,14534,1
6414,8814,1
6414,9904,1
6414,13906,1
6415,9910,1
6416,7172,1
6416,7603,1
6416,10325,1
6416,12107,1
6416,12331,1
6416,12704,1
6416,12954,1
6416,13010,1
6416,13117,1
6416,14279,1
6417,7624,1
6417,8124,1
6418,8566,1
6419,8630,1
6419,13491,1
6419,13651,1
6419,15166,1
6420,7450,1
6420,10483,1
6420,14286,1
6421,9005,1
6421,10457,1
6421,10874,1
6421,10960,1
6421,12865,1
6423,8817,1
6423,9800,1
6423,9889,1
6423,13042,1
6423,14238,1
6424,6711,1
6424,8995,1
6424,12705,1
6424,12768,1
6425,8972,1
6425,13001,1
6426,12510,1
6426,14968,1
6426,15093,1
6427,10996,1
6427,12348,1
6427,12510,1
6428,13773,3
6428,14495,3
6429,11003,1
6429,12125,1
6430,7372,1
6430,10279,1
6431,9378,1
6431,15013,1
6432,6743,1
6432,8202,1
6432,8811,1
6433,8916,1
6433,9268,1
6434,12155,1
6434,14813,1
6435,6807,1
6435,14536,1
6436,7829,1
6436,13930,1
6437,9178,1
6437,10883,1
6437,13688,1
6440,12612,1
6441,11280,2
6441,11594,1
6441,11974,2
6441,14308,2
6442,7001,1
6444,14642,1
6444,14652,1
6445,8245,1
6446,7292,1
6447,7817,1
6447,9367,1
6448,10347,1
6449,9970,1
6449,13242,1
6449,14044,1
6450,10270,1
6450,11381,1
6450,11609,1
6451,8548,1
6451,12948,1
6452,8072,1
6452,9410,1
6452,9502,1
6452,10259,1
6452,10621,1
6452,13347,1
6453,9052,1
6453,9079,1
6453,10678,1
6453,11707,1
6453,14739,1
6455,10757,1
6456,12524,1
6457,11661,1
6457,13019,1
6458,9490,1
6459,7311,1
6459,7557,1
6459,10005,1
6459,10605,1
6459,11295,1
6459,11496,1
6459,11684,1
6459,13655,1
6459,15067,1
6460,7723,1
6460,8864,1
6460,10435,1
6460,14006,1
6461,9218,1
6461,10985,1
6463,7807,1
6464,12586,1
6465,7668,1
6466,7144,1
6466,9554,1
6466,12338,1
6466,13373,1
6467,9039,1
6468,7926,2
6468,9379,2
6468,12526,2
6468,13110,2
6469,7869,1
6470,9009,1
6470,9545,1
6470,10230,1
6470,11284,1
6470,11344,2
6470,12131,2
6470,12163,2
6470,12777,2
6470,13161,4
6470,13360,2
6470,14126,5
6470,14986,1
6471,6655,1
6471,7592,1
6471,8669,1
6471,9568,1
6473,15046,1
6474,7529,1
6474,15089,1
6475,8479,1
6476,6627,1
6476,10383,1
6476,11346,1
6477,10955,1
6478,6996,1
6479,9783,1
6480,8152,1
6480,8289,1
6481,9365,1
6482,11018,1
6482,11737,1
6482,11975,1
6483,6564,1
6483,11108,1
6484,9445,1
6485,12797,1
6485,15303,1
6486,10703,1
6487,10569,1
6487,11925,1
6487,14446,1
6488,6637,1
6488,10634,1
6488,13528,1
6489,7822,1
6489,7914,1
6490,10274,1
6490,13584,1
6491,6625,1
6491,6685,1
6491,8429,1
6491,9158,1
6491,9588,1
6491,11664,1
6491,13145,1
6493,12315,1
6493,14477,1
6494,7043,2
6494,7300,2
6494,8137,3
6494,8292,1
6494,9092,1
6494,9618,1
6494,9944,1
6494,9975,1
6494,10128,3
6494,10855,1
6494,11083,2
6494,11168,1
6494,11663,1
6494,11673,1
6494,11877,1
6494,12004,1
6494,12189,1
6494,12442,1
6494,13121,1
6494,13338,1
6494,13372,11
6494,14325,2
6494,14454,1
6494,14593,1
6494,14740,2
6494,15252,6
6495,11755,1
6495,13899,1
6495,14782,1
6496,14508,1
6497,6565,1
6499,11822,1
6500,13539,1
6500,14294,1
6501,7066,1
6501,7277,1
6501,13226,1
6502,8027,1
6502,8337,1
6502,12639,1
6502,14181,1
6504,9936,1
6504,9945,1
6504,13954,1
6505,8003,1
6505,12085,1
6505,14061,1
6506,7188,1
6507,7589,3
6507,11143,1
6507,12580,3
6507,14141,1
6508,10656,1
6508,13603,1
6509,6997,1
6509,7843,1
6509,12622,1
6509,14924,1
6510,7637,1
6511,11667,1
6511,13750,1
6512,8374,1
6512,13881,1
6513,9436,1
6513,11311,1
6513,11502,1
6513,12694,1
6513,12752,1
6514,13567,1
6516,11195,1
6516,13267,1
6517,9996,1
6517,12229,1
6517,14438,1
6518,10189,1
6518,12180,1
6518,13701,1
6519,7783,1
6521,9990,1
6521,11166,1
6521,12489,1
6521,13745,1
6521,14270,1
6522,8037,1
6522,10389,1
6522,12221,2
6522,14962,1
6523,13432,1
6524,10007,1
6524,13840,1
6525,11249,1
6525,12895,1
6526,13344,1
6527,9316,1
6527,11036,1
6527,13462,1
6528,7622,1
6528,11274,1
6528,13736,1
6529,12873,1
6530,8762,1
6530,9533,1
6530,9824,1
6530,15231,1
6531,8549,1
6531,8944,1
6531,14021,1
6532,7940,1
6532,11677,1
6534,9243,1
6534,9703,1
6535,6893,1
6535,7884,1
6535,9660,2
6535,10493,2
6535,11094,7
6535,12812,2
6537,11442,1
6537,11577,1
6538,8031,1
6538,8115,1
6538,9494,1
6539,7039,1
6539,11625,1
6540,7410,1
6540,9830,1
6541,8743,1
6543,6591,1
6543,7008,1
6543,9008,1
6543,10386,1
6543,11486,1
6543,11547,1
6544,6889,1
6544,7553,1
6544,8497,1
6544,13044,1
6545,6827,2
6545,8423,2
6545,9119,1
6545,9441,1
6545,12213,1
6545,13440,1
6546,11562,1
6547,14024,1
6548,15245,1
6549,10804,1
6549,13504,1
6549,14622,1
6550,11445,1
6550,12113,1
6550,12991,1
6551,7983,1
6551,9598,1
6551,13075,1
6553,8013,1
6553,11029,1
6554,8985,1
6557,9809,1
6557,13069,1
6558,7200,1
6558,10914,1
6559,7228,1
6559,9163,1
6559,9560,1
6559,11864,1
6559,12334,1
6559,13705,1
6559,14251,1
6559,14916,1
6560,9919,1
6560,12712,1
6560,14402,1
6561,8849,1
6561,10164,1
6562,9077,1
6562,12746,1
6563,6752,1
6563,11991,1
6563,12249,1
6564,11108,1
6566,7351,1
6566,8785,1
6566,13076,1
6566,14139,1
6566,14509,1
6567,8834,1
6567,12831,1
6567,13511,1
6568,6587,1
6568,6806,1
6568,7815,1
6568,11368,1
6568,11455,1
6568,12126,1
6568,12177,1
6568,12480,1
6568,14482,1
6568,15057,1
6569,12353,1
6570,8264,1
6570,12406,1
6571,13227,1
6572,7728,1
6572,11650,2
6572,12188,1
6572,15151,1
6573,7650,1
6573,13641,1
6574,10583,1
6575,8679,1
6575,12591,1
6576,7998,1
6576,12859,1
6578,7399,1
6578,8514,1
6578,10803,1
6578,12768,1
6578,12929,1
6578,13085,1
6579,7376,1
6579,8297,1
6579,11563,1
6579,13428,1
6579,14802,1
6579,15037,1
6580,14697,1
6581,12206,1
6582,12869,1
6582,14942,1
6583,8275,1
6583,8445,1
6583,9322,1
6583,11181,1
6583,12013,1
6583,15204,1
6585,11287,1
6585,11827,1
6586,9845,1
6586,12686,1
6587,6806,1
6587,7815,1
6587,11368,1
6587,11455,1
6587,12126,1
6587,12177,1
6587,12480,1
6587,14482,1
6587,15057,1
6588,7785,2
6589,6866,1
6589,7248,1
6589,12509,1
6589,12879,1
6590,13409,1
6590,13906,1
6591,7008,1
6591,9008,1
6591,10386,1
6591,11486,1
6591,11547,1
6592,7076,1
6592,7091,1
6592,9554,1
6592,11643,1
6592,13373,1
6594,8210,1
6594,8486,1
6594,12307,1
6595,8368,1
6595,12788,1
6595,12994,1
6596,7334,1
6596,11561,1
6597,6848,1
6597,12609,1
6597,13247,1
6598,10064,1
6599,13389,1
6599,15158,1
6602,9100,1
6602,12904,1
6602,13987,1
6603,11703,4
6603,13443,1
6603,14299,1
6605,10473,1
6605,11703,1
6605,12178,1
6606,6905,1
6606,7190,1
6606,7633,1
6606,7680,1
6606,8502,1
6606,8606,1
6606,9046,2
6606,9234,2
6606,9386,1
6606,11908,1
6606,12063,1
6606,12469,1
6606,12811,1
6606,12814,1
6606,13403,1
6606,13468,1
6606,13507,1
6606,13551,1
6606,14635,1
6608,7707,1
6608,8540,1
6608,14819,1
6609,8056,1
6609,15210,1
6610,13894,1
6612,8922,2
6612,9486,2
6612,12450,1
6612,14572,2
6613,8466,1
6613,10147,1
6613,10232,1
6613,11022,1
6613,12339,1
6613,12444,1
6613,13088,1
6613,14957,1
6613,14982,1
6614,7498,1
6615,7850,1
6615,13400,1
6616,7989,2
6616,11821,1
6617,7866,1
6618,13331,1
6620,9583,1
6620,12667,1
6622,14233,1
6623,12081,1
6623,12707,1
6623,13270,1
6623,13498,1
6623,15171,1
6624,9137,1
6624,12091,1
6625,6685,1
6625,8429,1
6625,9158,1
6625,9588,1
6625,11664,1
6625,13145,1
6626,11828,1
6626,13174,1
6627,10383,1
6627,11346,1
6628,7141,2
6630,7022,1
6630,7678,1
6630,11764,1
6631,9734,1
6633,7036,1
6633,8254,1
6634,6900,1
6634,8619,1
6634,8813,1
6634,12959,1
6634,14582,1
6635,12142,1
6635,14759,1
6636,9114,1
6636,13825,1
6637,10634,1
6637,13528,1
6638,7680,1
6638,10517,1
6638,12813,1
6638,14468,1
6639,8718,1
6639,11614,1
6640,14912,1
6640,15260,1
6641,7446,3
6641,8419,2
6641,8820,2
6641,9105,1
6641,10245,2
6641,12242,2
6641,12262,1
6641,12407,3
6641,13576,2
6641,14924,2
6642,6956,1
6642,8137,1
6642,12468,1
6643,15160,1
6644,14637,1
6645,14154,1
6647,7579,1
6647,7701,1
6647,10239,1
6647,10550,1
6647,14744,1
6648,11935,3
6648,12214,4
6648,12950,4
6649,7011,1
6649,9162,1
6649,11165,1
6649,13757,1
6651,7234,1
6651,8089,1
6651,12460,1
6651,12868,1
6651,13041,1
6653,8168,1
6653,9141,1
6653,10382,1
6653,10499,1
6654,7112,1
6654,8306,1
6654,9071,1
6654,9339,1
6654,9444,1
6654,10990,1
6654,13949,1
6655,7592,1
6655,8669,1
6655,9568,1
6657,10028,1
6659,8174,1
6659,14227,2
6660,14870,1
6661,8388,1
6661,9076,1
6661,9784,1
6661,10159,1
6662,8297,1
6662,14433,1
6663,6968,1
6663,9987,1
6664,13194,1
6665,11660,1
6665,13572,1
6666,6774,1
6666,8079,1
6666,10620,1
6666,11774,1
6666,11990,1
6666,14923,1
6667,9608,1
6667,9811,1
6667,12709,1
6669,6704,1
6669,11043,1
6670,7862,1
6670,10234,1
6671,11997,1
6671,15098,1
6672,13059,1
6673,10257,1
6673,13974,1
6674,9338,1
6674,12204,1
6674,13786,1
6675,12628,1
6675,13519,2
6676,7003,1
6677,8442,1
6677,12108,1
6677,12193,1
6677,14857,1
6678,14713,1
6679,12042,1
6679,13853,1
6680,9409,1
6681,8501,1
6682,7104,1
6682,7821,1
6682,8550,1
6682,10687,1
6682,14553,1
6682,14588,1
6685,8429,1
6685,9158,1
6685,9588,1
6685,11664,1
6685,13145,1
6686,8861,1
6686,9448,1
6688,10604,1
6688,12089,1
6688,12821,1
6689,11378,2
6689,15018,2
6690,14543,1
6691,6771,1
6691,14501,1
6691,15179,1
6692,10253,2
6692,10557,1
6692,13706,2
6692,14469,2
6693,11615,1
6694,9055,3
6694,9101,3
6695,9438,2
6695,10359,1
6695,15291,1
6696,9620,1
6696,11177,1
6699,9404,1
6699,11383,1
6699,14946,1
6700,8745,1
6700,9168,1
6700,11778,1
6701,9261,1
6701,12610,1
6702,7580,1
6702,14060,1
6703,9596,1
6703,13820,1
6704,11043,1
6705,8712,5
6705,13847,1
6707,9410,1
6707,10780,1
6707,13805,1
6708,8812,1
6708,10952,1
6709,12303,1
6709,13638,1
6709,14541,1
6710,7448,1
6710,9586,1
6710,9731,1
6710,13626,1
6710,14860,1
6711,8995,1
6711,10087,1
6711,12033,1
6711,12454,1
6711,12705,1
6711,12768,2
6712,9280,1
6712,9380,1
6712,13208,1
6712,14417,1
6713,11736,1
6713,11987,1
6713,13396,1
6714,7627,1
6714,12183,1
6715,7357,1
6715,13080,1
6715,13166,1
6717,12897,1
6717,13633,1
6717,13951,1
6717,15189,1
6718,10961,1
6719,10268,2
6719,10427,2
6720,7534,1
6721,9237,1
6721,9503,1
6721,10537,1
6721,10968,1
6721,11806,1
6721,12083,1
6721,12090,1
6721,13104,1
6722,8929,2
6722,12112,2
6723,7915,1
6723,9571,1
6723,10610,1
6723,12039,1
6723,13287,1
6724,7084,1
6724,11252,1
6724,14047,1
6725,10205,1
6726,8508,1
6726,8945,1
6726,9526,2
6726,10380,1
6726,10401,2
6726,12225,1
6726,12664,1
6726,14575,1
6727,8291,1
6727,11534,1
6727,13052,1
6727,13452,1
6728,9108,1
6729,10042,1
6729,13569,1
6731,8584,1
6731,12627,1
6733,11431,1
6733,11620,1
6733,11846,2
6734,10479,1
6734,13279,1
6735,13150,1
6736,9619,1
6736,10516,2
6736,12690,1
6736,13932,1
6736,14398,1
6737,12553,1
6737,13158,1
6739,7340,1
6739,8549,1
6739,12541,1
6740,7211,1
6740,12254,1
6740,13901,1
6740,15147,1
6741,10675,1
6741,11833,1
6741,12593,1
6742,6758,1
6742,14092,1
6743,8202,1
6743,8811,1
6744,13135,1
6745,11443,1
6745,14664,1
6746,14918,1
6747,11896,1
6747,12369,1
6749,7192,1
6749,9245,1
6749,10003,1
6749,12587,1
6749,12671,1
6749,12787,1
6750,10560,1
6750,11401,1
6751,8961,1
6752,11991,1
6752,12249,1
6753,7698,1
6753,8255,1
6753,11422,1
6753,11636,1
6754,7608,1
6754,8549,1
6754,9525,1
6754,10391,1
6754,11734,2
6754,12672,2
6754,14211,1
6754,14912,1
6755,8851,1
6755,12374,1
6756,10806,1
6756,12724,1
6757,13896,1
6758,14092,1
6759,10868,1
6759,14980,1
6761,9700,1
6761,12079,1
6761,12668,1
6761,12764,1
6761,13072,1
6761,15038,1
6762,7280,1
6762,11298,1
6764,10924,1
6765,11293,1
6765,12355,1
6765,12814,2
6768,11551,1
6768,14697,1
6769,9475,1
6769,13871,1
6770,10584,1
6770,10945,1
6770,11013,1
6770,13029,1
6770,13718,1
6770,14595,1
6771,14501,1
6771,15179,1
6772,9650,1
6772,9855,1
6772,10341,1
6772,11281,1
6772,15159,1
6773,9207,1
6773,13957,1
6774,8079,1
6774,9751,1
6774,10620,1
6774,11774,1
6774,11990,1
6774,14923,1
6775,14597,1
6776,14295,1
6777,13115,1
6778,9016,1
6778,11332,1
6778,12975,1
6780,7684,1
6781,13289,1
6782,11971,1
6782,15072,1
6783,10177,1
6783,10999,1
6783,11103,2
6783,12093,2
6783,14631,1
6784,7099,1
6784,9026,1
6784,9145,1
6784,9358,1
6785,9909,1
6786,12976,1
6786,14257,1
6787,8524,1
6787,8829,1
6788,13527,1
6789,13834,1
6790,13680,1
6791,8235,1
6791,8480,1
6791,8772,2
6791,12486,1
6791,13023,1
6792,13877,1
6792,14440,1
6793,14771,1
6794,9399,1
6794,12218,1
6794,12759,1
6795,7479,1
6796,9000,1
6796,10976,1
6797,7890,1
6797,11453,1
6797,11983,1
6797,14224,1
6798,11324,1
6799,8876,2
6800,7903,2
6800,8114,2
6800,10470,1
6800,11249,1
6800,11641,1
6800,12575,1
6800,13552,2
6800,14514,1
6800,14572,1
6800,15043,1
6801,9176,1
6801,9927,1
6801,13587,1
6802,11999,1
6803,8533,1
6803,8549,1
6803,10301,1
6803,11437,1
6803,11979,1
6803,12315,1
6803,13466,1
6804,8857,1
6804,10997,1
6804,13693,1
6806,7815,1
6806,11368,1
6806,11455,1
6806,12126,1
6806,12177,1
6806,12480,1
6806,14482,1
6806,15057,1
6807,14536,1
6808,7023,1
6808,7051,1
6808,7601,1
6808,7814,1
6808,11365,1
6809,9274,1
6809,13745,1
6810,12100,1
6811,10497,1
6811,11478,1
6811,13934,1
6811,15125,1
6812,14369,1
6813,8133,1
6813,8692,1
6813,15277,1
6814,9117,1
6815,7790,1
6815,10540,1
6815,11472,1
6815,13233,1
6816,7223,1
6816,14458,1
6817,7482,1
6817,8294,1
6817,9959,1
6817,11376,1
6817,12255,1
6818,7041,1
6818,9601,1
6818,13744,1
6818,14040,1
6818,14223,1
6819,7655,1
6819,8357,1
6820,8142,1
6820,8241,1
6820,11216,1
6820,11525,1
6820,14032,1
6821,8776,1
6821,10145,1
6823,10068,1
6824,9822,1
6824,13552,1
6824,14968,1
6824,15071,1
6825,8913,1
6826,13420,1
6827,8423,5
6827,9119,1
6827,9441,1
6827,12213,1
6827,13440,4
6828,13831,1
6828,15108,1
6829,7864,1
6829,8301,1
6829,8579,1
6829,11531,1
6829,12993,1
6829,13320,1
6831,7488,1
6831,7543,1
6831,8009,1
6832,10416,1
6832,10506,1
6833,14922,1
6834,8097,1
6834,8212,1
6834,8726,1
6834,11062,1
6834,11804,1
6834,12257,1
6835,10290,1
6836,10540,1
6836,11282,1
6836,13143,1
6838,11379,1
6839,13522,2
6841,9544,1
6842,8565,1
6842,14644,1
6843,9540,1
6843,11139,1
6844,9133,1
6844,11240,1
6845,11891,1
6845,13592,1
6846,10702,1
6846,11947,1
6847,8535,2
6847,9551,2
6847,9558,1
6847,10386,2
6847,12966,1
6849,7551,1
6849,9315,1
6850,11951,1
6851,9863,1
6852,7507,1
6852,7852,1
6852,10711,1
6852,12581,1
6852,13795,1
6853,7157,1
6854,10311,1
6854,12901,1
6855,8146,1
6855,9887,1
6855,12756,1
6856,7953,1
6856,12772,1
6857,10258,1
6857,14641,1
6858,11749,1
6859,8100,1
6859,10039,1
6859,10349,2
6859,14161,2
6861,8185,1
6861,10669,1
6862,11799,1
6863,10540,1
6863,10967,1
6863,12279,1
6863,14676,1
6864,9599,1
6864,14474,1
6865,14825,1
6865,14988,1
6866,7248,1
6866,12509,1
6866,12879,1
6867,10618,1
6867,12850,1
6867,14104,1
6869,15020,1
6870,8687,1
6870,11313,1
6870,14087,1
6871,8856,1
6871,15262,1
6872,9858,1
6872,12274,1
6873,10916,1
6873,12143,1
6874,7402,1
6874,7795,1
6874,9971,1
6874,11541,1
6874,13482,1
6874,14185,1
6874,14331,1
6874,14807,1
6874,14991,1
6875,15126,1
6876,13842,1
6878,11930,1
6879,9899,1
6879,11818,1
6879,13751,1
6880,10714,1
6880,15169,1
6881,9881,1
6882,8432,1
6882,11511,1
6882,11646,1
6883,7877,1
6883,8331,1
6884,12814,1
6885,8490,1
6886,8598,1
6886,9233,1
6888,10160,1
6889,7553,1
6889,8497,1
6889,13044,1
6890,8333,1
6891,10058,2
6891,10905,2
6891,15106,1
6895,13430,1
6896,7337,1
6896,12656,1
6896,13627,1
6898,11091,1
6898,11125,1
6898,14524,3
6898,14690,3
6900,8619,1
6900,8813,1
6900,12959,1
6900,14582,1
6901,7596,1
6902,13319,1
6903,7675,1
6903,8700,1
6903,10079,1
6904,7613,1
6904,8006,1
6904,8228,1
6904,8401,1
6904,9290,1
6904,9768,1
6904,11843,1
6905,12063,1
6905,14635,1
6906,9164,1
6906,10171,1
6907,8850,1
6907,10166,1
6908,13281,1
6909,7453,1
6910,10948,1
6910,13028,1
6911,7385,1
6911,7693,1
6913,9297,1
6914,9063,1
6914,11333,1
6914,13683,1
6915,9574,1
6915,13335,1
6918,7052,1
6918,7904,1
6918,10438,1
6919,7687,1
6919,11708,1
6920,7012,1
6920,7044,1
6920,7096,1
6920,7651,1
6920,8877,1
6920,10616,1
6920,11264,3
6920,14822,1
6921,11210,1
6921,12563,1
6922,7212,1
6925,8190,1
6927,15055,1
6928,8799,2
6929,9866,1
6929,10429,1
6930,8398,1
6930,11837,1
6930,14742,1
6931,12892,1
6932,7375,1
6932,8721,1
6932,10260,1
6932,10354,1
6932,10791,1
6932,11226,1
6932,11507,1
6932,11795,1
6932,14215,1
6933,12399,1
6934,9542,1
6934,14728,1
6935,11894,1
6936,7135,1
6936,10731,1
6936,12332,1
6937,8240,1
6937,10778,1
6937,11088,1
6939,14498,1
6940,10997,1
6940,13289,1
6940,13540,1
6941,8315,1
6941,10373,1
6941,14155,1
6943,9935,1
6944,11046,1
6944,14311,1
6945,8662,1
6945,13732,1
6945,14341,1
6946,9320,1
6947,9607,1
6947,10636,1
6947,12133,1
6948,8040,1
6948,10822,1
6949,9298,1
6950,11621,1
6950,13701,1
6951,7870,1
6951,9344,1
6951,12654,1
6951,12828,1
6952,7035,1
6952,12771,1
6952,13974,1
6952,14251,1
6953,11750,1
6953,15203,1
6954,12506,2
6954,12714,2
6955,8655,1
6956,8137,1
6956,12468,1
6957,10882,1
6957,11656,1
6957,14990,1
6958,9970,1
6958,11317,1
6959,10629,1
6959,13872,1
6960,7885,1
6960,11696,1
6960,12074,1
6962,12478,1
6963,12435,1
6964,11261,1
6965,8256,1
6965,9303,1
6965,9415,1
6965,12829,1
6965,13323,1
6965,13781,1
6965,14230,1
6966,6982,1
6966,11169,1
6967,10357,1
6967,11726,1
6968,9987,1
6969,13929,1
6969,14692,1
6970,12285,1
6971,7195,1
6971,7663,1
6971,10058,1
6972,10974,2
6973,12669,1
6974,8431,1
6974,14815,1
6975,7550,1
6975,11410,1
6975,12116,1
6975,14339,1
6977,9612,1
6978,9847,1
6979,12055,1
6980,8632,1
6980,8833,1
6980,8986,1
6980,9003,1
6980,9687,1
6980,10130,1
6980,10215,1
6980,10947,1
6980,13617,1
6980,13629,1
6980,14118,1
6980,14302,1
6981,9276,1
6981,11579,1
6981,14999,1
6982,11169,1
6983,15008,1
6985,8299,1
6985,13451,1
6985,14814,1
6986,11075,1
6987,11672,2
6987,12342,1
6987,15286,1
6988,9630,1
6990,8859,1
6990,9802,1
6990,10957,1
6991,8654,1
6991,14662,1
6992,8741,1
6992,10196,1
6992,12930,1
6993,8409,1
6993,10697,1
6993,12242,1
6994,14241,1
6995,8853,1
6997,7843,1
6997,10193,1
6997,12622,1
6997,13864,1
6997,14924,1
6998,13441,1
6999,8795,1
6999,10296,1
6999,13345,1
6999,13686,1
6999,14315,1
6999,14804,1
7000,13172,1
7002,7250,1
7002,9200,1
7002,9563,1
7002,10627,3
7002,13372,1
7006,14826,1
7007,8529,1
7008,9008,1
7008,10386,1
7008,11486,1
7008,11547,1
7009,9666,1
7010,8636,1
7010,9867,1
7011,9162,1
7011,11165,1
7011,13757,1
7012,7044,1
7012,11264,1
7013,7754,1
7013,9461,1
7013,14136,1
7014,8668,1
7014,11059,1
7014,14235,1
7015,10692,1
7015,11408,1
7015,15052,1
7016,7774,1
7017,10753,1
7018,12165,1
7019,10019,1
7019,13005,1
7019,13353,1
7019,14799,1
7020,9861,1
7021,8560,1
7021,9722,1
7021,13637,1
7022,7678,1
7022,11764,2
7022,13689,1
7023,7601,1
7023,11365,1
7024,7880,1
7024,8216,1
7024,12210,1
7024,14677,1
7025,11966,1
7025,14725,1
7026,14954,1
7028,10353,1
7028,11185,1
7028,11429,1
7028,13920,1
7029,8432,2
7029,8510,1
7029,8829,1
7029,11239,1
7029,11503,1
7029,11511,4
7029,12569,1
7030,9969,1
7030,10179,1
7030,13401,1
7030,13536,1
7030,13995,1
7031,14965,1
7032,8130,1
7033,11762,1
7034,10008,1
7034,11505,1
7034,12748,1
7034,14680,1
7035,12771,1
7035,13974,1
